3.784741426446782686e-01,4.379806229993798983e-02,3.896452419153283442e-01,1.000000000000000000e+00
4.875756519969928204e-01,7.263302490258571886e-01,3.366957233345424516e-02,1.000000000000000000e+00
1.055263524645612128e-01,4.166069940619011591e-01,4.159081892278890802e-01,1.000000000000000000e+00
5.870987943144483356e-01,6.207548323160394510e-03,5.624061138018968675e-01,1.000000000000000000e+00
8.224716261110309734e-02,4.618203693168324575e-01,5.446468494252627579e-01,1.000000000000000000e+00
5.208229758864753034e-01,5.584628974013834402e-01,1.790171305065424434e-02,0.000000000000000000e+00
6.473797486822890912e-01,6.530136667603831935e-01,1.880658591835527860e-01,1.000000000000000000e+00
7.977868083404653365e-01,2.576124403690149833e-03,5.974694426091080590e-01,1.000000000000000000e+00
8.161035016284745591e-01,9.105341211960524817e-01,3.320056955125727516e-01,1.000000000000000000e+00
8.167507948185660505e-01,9.072127175699634671e-01,2.789649244838184883e-01,1.000000000000000000e+00
4.470702283970370283e-01,8.511657961102900849e-01,1.256398416911217453e-01,1.000000000000000000e+00
6.898670713496827256e-01,9.835844380149060262e-01,5.828957614565132284e-01,1.000000000000000000e+00
2.167814664356101373e-01,4.589809629563431637e-01,9.616453433780136617e-01,0.000000000000000000e+00
5.808869247382597578e-01,1.641927209775557728e-01,1.888174673483250521e-01,1.000000000000000000e+00
8.950521804228295242e-01,9.582157169568329413e-01,1.944538356923988243e-01,1.000000000000000000e+00
7.870659440731052614e-01,7.118603089208164203e-02,7.545973423447435158e-01,1.000000000000000000e+00
5.362879377773769329e-01,7.264039536537687525e-01,5.774063982079570279e-01,0.000000000000000000e+00
3.942949949204104243e-01,8.354901524202700269e-01,1.192390930652785785e-01,1.000000000000000000e+00
9.932138940074620725e-01,2.596747943240058643e-01,1.331367552977474888e-01,0.000000000000000000e+00
5.609115588860755786e-01,3.674654155301326774e-02,1.422183217322381399e-01,0.000000000000000000e+00
8.408385973660558177e-01,5.039599678606354605e-02,2.748048566215077759e-01,0.000000000000000000e+00
4.254157690223367982e-01,5.317534984191045755e-01,8.307219993077040732e-01,0.000000000000000000e+00
3.719363243966692378e-01,9.265251266775079708e-01,5.154304796688408130e-01,0.000000000000000000e+00
4.569080023160912996e-01,8.175432983587850311e-01,1.111596430346638575e-01,0.000000000000000000e+00
1.311839391678111255e-01,3.253343635813026324e-01,1.738996546223160466e-01,1.000000000000000000e+00
3.234872026466616424e-01,8.969140253724405820e-01,7.267294935974776271e-01,1.000000000000000000e+00
8.740890662502789343e-01,3.801099159636049940e-01,5.205201894898574544e-01,0.000000000000000000e+00
8.146347411710590514e-01,2.742920002418696157e-01,6.548318596222660881e-01,0.000000000000000000e+00
2.660447548799028672e-01,8.412389348758955165e-01,4.360655752640207883e-01,1.000000000000000000e+00
7.330806416313168095e-01,3.014278570802306767e-01,7.982926031632812114e-01,1.000000000000000000e+00
5.044346685097576000e-01,6.780163631038291783e-01,9.461783811395559907e-01,0.000000000000000000e+00
7.373100106886569804e-01,9.888274470947890915e-01,2.533583773690056828e-01,0.000000000000000000e+00
2.212196194349385081e-01,9.991724986022798571e-02,6.322985932304315826e-01,0.000000000000000000e+00
8.624330025933641952e-01,7.091489369613827032e-01,2.389295906411174064e-01,1.000000000000000000e+00
1.806244994116518177e-01,4.869069137995878371e-01,1.658507030802851556e-01,1.000000000000000000e+00
2.913319273875858428e-02,8.432958728079971156e-01,9.013372532807739645e-01,0.000000000000000000e+00
2.531066915245760995e-02,7.241889949553048655e-01,3.338476309230303807e-01,1.000000000000000000e+00
6.740206182917213296e-01,8.199640423454100935e-01,2.294980076837407346e-01,0.000000000000000000e+00
8.021618205391084500e-01,5.615800922401925632e-01,4.723744736781985143e-01,0.000000000000000000e+00
1.251230915264321952e-01,5.109803730134121480e-01,9.624659660083345614e-02,1.000000000000000000e+00
5.956453561631974702e-01,8.691691225506168461e-01,9.508417170672933683e-02,0.000000000000000000e+00
9.598006105435561430e-01,8.490659890428287060e-01,8.226858073185744358e-01,1.000000000000000000e+00
7.517554471656162640e-02,2.597713682244318090e-02,3.669075009161438805e-01,0.000000000000000000e+00
1.708109412274627648e-02,3.907797820370459974e-01,7.473986505307598227e-01,0.000000000000000000e+00
8.547157243625651546e-01,5.097013690372573791e-01,9.369305822110658433e-01,0.000000000000000000e+00
7.291061694456552056e-01,4.912884001847613868e-01,9.225765917289957541e-01,1.000000000000000000e+00
2.025674039965691398e-01,8.962420478190675777e-01,9.794941631628657497e-01,0.000000000000000000e+00
6.598947416635814189e-02,9.233121358754416974e-01,4.769027941174946994e-01,0.000000000000000000e+00
6.571104209466279711e-01,5.267420124044032148e-01,2.406484647665635412e-01,0.000000000000000000e+00
2.231542886553214977e-01,3.566201850209083091e-02,7.131671474262312183e-01,1.000000000000000000e+00
6.238601885319853269e-01,2.880541276255577099e-02,3.779223946633880615e-02,1.000000000000000000e+00
3.612819596036621617e-01,2.591298483406900832e-01,4.105514562528775890e-01,1.000000000000000000e+00
6.440774089151584114e-01,2.904816968935790555e-01,7.929171858033919884e-01,0.000000000000000000e+00
5.886547847377887610e-02,9.468727963791447877e-01,1.586783282640215065e-01,1.000000000000000000e+00
7.252174445196861718e-01,1.549737363388709044e-01,1.141926827334117656e-01,0.000000000000000000e+00
3.800163005290339013e-01,3.050301741765260033e-02,5.454171703935432047e-01,1.000000000000000000e+00
1.595282993444148145e-01,7.084157048894829112e-01,1.533910196529529868e-01,1.000000000000000000e+00
5.300537797876352375e-01,5.280859699195192825e-01,5.626938896748022723e-01,1.000000000000000000e+00
5.019092216771781079e-02,5.159499108072416185e-01,7.464341539196492903e-01,0.000000000000000000e+00
9.088036257965719233e-01,9.715742830826358256e-01,3.928778146915413716e-01,1.000000000000000000e+00
8.869893008131445322e-01,7.957060256815040589e-01,2.050033184770085892e-01,0.000000000000000000e+00
1.773402428168064926e-01,7.753902035087265610e-01,1.144306064010179869e-01,1.000000000000000000e+00
6.734684295749486793e-01,1.855248508742906033e-01,6.856770647767201909e-01,0.000000000000000000e+00
9.709246051862571170e-01,8.372299560507066030e-01,3.937739594258614639e-01,0.000000000000000000e+00
8.849369648947444933e-01,1.881981501678486879e-02,6.523136577420606264e-01,1.000000000000000000e+00
5.840701432817834160e-01,5.780349044770325406e-01,8.185534153038382943e-01,1.000000000000000000e+00
4.475218763645840703e-01,6.958024548288862521e-01,5.634347915316025857e-01,1.000000000000000000e+00
4.351857976186532806e-01,6.610944463140162597e-01,9.373126637573296893e-01,0.000000000000000000e+00
9.086117022921776920e-01,7.709736899828787404e-01,6.694785013196097312e-01,1.000000000000000000e+00
9.261764909333551898e-01,6.873399127723263113e-01,3.008221234093435559e-01,1.000000000000000000e+00
7.688044906190727446e-02,3.583175323460187078e-01,4.791483490442435267e-01,1.000000000000000000e+00
4.656217549964428715e-01,2.159117824335778923e-01,4.781416991462752453e-01,0.000000000000000000e+00
1.738439646605334232e-01,3.195356373431714747e-01,5.217123132979639699e-01,1.000000000000000000e+00
4.974747654492009952e-01,3.694942918930432807e-01,1.091268577337358714e-01,1.000000000000000000e+00
6.247053863855879241e-01,2.274964202566913674e-01,3.282629512723047593e-01,0.000000000000000000e+00
3.774704308914494932e-01,1.610530063620814190e-01,1.436412236718866975e-01,1.000000000000000000e+00
7.246147717890834006e-01,3.375170911805560614e-01,6.739931081640867516e-01,0.000000000000000000e+00
5.235472930716468243e-01,2.508975749682753609e-01,9.214786738562286139e-02,1.000000000000000000e+00
2.518710424380655732e-01,6.733739443487596343e-01,8.415256639572363806e-01,1.000000000000000000e+00
4.845872268307649389e-01,7.942003396647570046e-01,6.395454176188927198e-01,0.000000000000000000e+00
1.827296291599763700e-01,3.388045756329409741e-01,1.895460353983223767e-01,1.000000000000000000e+00
1.579793083098723905e-02,4.625363709774465981e-02,5.986946439839549994e-01,1.000000000000000000e+00
1.415670077744002331e-02,9.277967916665817993e-01,5.213595863709477030e-01,1.000000000000000000e+00
9.197154045296010993e-01,5.922566686678849557e-01,8.717182802439453759e-01,0.000000000000000000e+00
4.409411902218195456e-01,9.585718021541040912e-01,3.735920075409300267e-01,0.000000000000000000e+00
1.073527813167182154e-01,8.275666252266674627e-01,3.165660065516484600e-02,1.000000000000000000e+00
9.956791982469339608e-01,8.373795478504916234e-01,6.841535061830509301e-01,0.000000000000000000e+00
3.568611556321811262e-01,1.718265558018025052e-01,8.957368372363083697e-01,1.000000000000000000e+00
7.471462452148355249e-01,9.272853380870705875e-01,3.910300442570486812e-01,1.000000000000000000e+00
2.599831254001525593e-01,7.002337230835368187e-01,3.486261605790061946e-01,0.000000000000000000e+00
6.782391497862022556e-01,8.612100715877268886e-02,8.563324299376900983e-01,1.000000000000000000e+00
1.149474824289342667e-01,3.181099081853533406e-02,6.021633892948491384e-01,1.000000000000000000e+00
1.707790224893002140e-01,5.122043248373518987e-01,1.039313195326604378e-01,0.000000000000000000e+00
6.047870434631984482e-01,4.137283605009584031e-01,5.982241593616521858e-01,0.000000000000000000e+00
4.863588894505851412e-01,3.202981303603524843e-02,8.581342342369822074e-01,0.000000000000000000e+00
3.492879874829876163e-01,9.276793829736759145e-01,1.154448367559609556e-01,1.000000000000000000e+00
6.497174492754128616e-01,6.073435599646646033e-01,2.695976056003905885e-01,1.000000000000000000e+00
1.430003718648321653e-01,6.006781615001900443e-01,9.151672421242496025e-01,1.000000000000000000e+00
6.111090605555730138e-01,9.886459579868264180e-01,9.091150674492671779e-01,1.000000000000000000e+00
2.622889772956039645e-01,3.589830535198780259e-01,8.661892709678176150e-01,0.000000000000000000e+00
1.239640741092844500e-01,2.986096797998887276e-01,1.586633810618984786e-01,0.000000000000000000e+00
2.619429169044277250e-01,3.938021104567626107e-01,4.490027642051386270e-01,1.000000000000000000e+00
3.268367759088736113e-01,3.837890983517825427e-01,5.137333401540453703e-01,0.000000000000000000e+00
2.129218489815288828e-01,7.881210809254536320e-01,5.689419197169663933e-01,0.000000000000000000e+00
7.121348775459044322e-01,4.924535444941621209e-01,4.645661688476568907e-01,0.000000000000000000e+00
9.047426518064431988e-01,7.457805305232795279e-01,7.002182891827893885e-01,1.000000000000000000e+00
4.799383523104867599e-01,2.225390836872380707e-01,7.161296047196019643e-02,1.000000000000000000e+00
2.871407930742541081e-01,8.268028468013254306e-01,2.782043866437923230e-01,0.000000000000000000e+00
7.059194651581268687e-01,7.074266208407620216e-02,8.900416437549495408e-01,1.000000000000000000e+00
9.757739727832346333e-01,2.079340774378439782e-01,5.782314396731967898e-01,0.000000000000000000e+00
6.519606506285335890e-01,3.933636105250347681e-01,4.191821801022480587e-01,1.000000000000000000e+00
7.626203070746665480e-01,8.844404395450574663e-01,7.904488962069134983e-01,1.000000000000000000e+00
6.407937085884970463e-01,9.592815242639474160e-01,6.064303061039554299e-01,1.000000000000000000e+00
4.087959611235598700e-01,3.341619875709747056e-01,6.465226583738211685e-01,0.000000000000000000e+00
7.336117539243133256e-01,7.634416596935084121e-01,9.077911415288955066e-01,1.000000000000000000e+00
9.045881264714997760e-01,2.234926376830538297e-01,4.329184056035439987e-03,0.000000000000000000e+00
4.721940764212930741e-01,9.351884201770077620e-02,1.410296370266235222e-01,0.000000000000000000e+00
4.159351157408308630e-02,1.739364552269465625e-01,6.391685887915957709e-01,0.000000000000000000e+00
7.577460321026785461e-02,4.472551943134741581e-01,8.134021261035591088e-01,1.000000000000000000e+00
4.907658246213046915e-01,6.955932731780803957e-01,5.514535137651868091e-01,1.000000000000000000e+00
3.835021266651493788e-01,6.951793146984441840e-02,7.805026623603739111e-02,1.000000000000000000e+00
7.909951386287825681e-01,3.368811214344896721e-01,3.188208282584142905e-01,1.000000000000000000e+00
4.280662783626006940e-01,8.736857942569969948e-01,2.145676369378820558e-01,1.000000000000000000e+00
9.761929209202648838e-01,7.056461664188075078e-01,9.120551373807682660e-01,1.000000000000000000e+00
1.739670419600874984e-01,8.892967672300984283e-01,8.918168928922519667e-01,0.000000000000000000e+00
3.797459912399557824e-01,5.955865685572547807e-02,7.579237904043587548e-01,1.000000000000000000e+00
7.971037128326430299e-01,9.755826777335521172e-01,6.980917328138326328e-01,1.000000000000000000e+00
9.280800790073617801e-01,5.739048080839828092e-01,8.703135471412474233e-01,0.000000000000000000e+00
1.421460521718833636e-01,8.537361649145506215e-01,7.457671231899235531e-01,0.000000000000000000e+00
8.053194963920883298e-01,6.047958727316737892e-02,9.826112617776091573e-01,0.000000000000000000e+00
9.657846723351373175e-01,4.961281403781612198e-01,3.694790080893221029e-01,0.000000000000000000e+00
5.723418683516778849e-02,5.011429299182130759e-01,8.898879191878752426e-01,0.000000000000000000e+00
3.820460817605775272e-02,4.953169079211822146e-01,5.945182659366584632e-01,0.000000000000000000e+00
4.394394122756495324e-02,7.541063052639912501e-01,2.131741943138387718e-01,1.000000000000000000e+00
6.413728198102424116e-01,2.845413203486280018e-01,4.529599828089644342e-01,1.000000000000000000e+00
3.163342728733851139e-01,5.596057836192377399e-01,4.467468355091812615e-01,0.000000000000000000e+00
6.106895216947407778e-01,8.315522764546853240e-01,3.330606833913551945e-02,1.000000000000000000e+00
7.862164336242396523e-01,2.494715498463317971e-01,7.945622865550066027e-01,1.000000000000000000e+00
2.217874043670001738e-01,8.872676002289471286e-01,5.710767674162146035e-01,0.000000000000000000e+00
9.350215384781777050e-01,6.374374786341441279e-02,3.226455874818917602e-01,1.000000000000000000e+00
1.442115132648144060e-01,9.740199460525942321e-01,3.723770565276608435e-01,1.000000000000000000e+00
6.377758940455268144e-01,6.894477112966101995e-01,8.257200159699745745e-01,1.000000000000000000e+00
9.349336659291993534e-01,8.755615777638380282e-01,4.303238014487809071e-01,0.000000000000000000e+00
9.231841857626634784e-01,1.280137880102236725e-01,5.970057301942632844e-02,1.000000000000000000e+00
6.610302609969956888e-01,3.778028513860527404e-01,8.114953901970020089e-01,1.000000000000000000e+00
4.314898242316871357e-01,8.235154197000149612e-01,2.893976209994020277e-02,1.000000000000000000e+00
5.345444755941675119e-01,5.207366809220617121e-01,8.905287363879774709e-01,0.000000000000000000e+00
4.767775874142445858e-01,3.125914409839286590e-01,1.261918654366037673e-01,1.000000000000000000e+00
6.546052543775450205e-01,6.048628570010405880e-01,8.579671756454598786e-02,0.000000000000000000e+00
8.939793942314410158e-01,1.386346374949134486e-01,9.889752824632489503e-01,0.000000000000000000e+00
7.429608236850622216e-01,4.893444442856544896e-01,1.899854090330674872e-01,0.000000000000000000e+00
7.100713944735689287e-01,4.523158435686447376e-02,5.848609109340643375e-01,1.000000000000000000e+00
6.804797573824798995e-01,5.566376147388317763e-01,7.171398217929153551e-01,1.000000000000000000e+00
9.232715549421681711e-01,6.553652823263643734e-01,5.685730860236538620e-01,0.000000000000000000e+00
8.904926982398413404e-01,4.990417457495455178e-02,3.154070683924903307e-01,1.000000000000000000e+00
6.016548215785922915e-01,5.303762252294297319e-02,7.086191116069503471e-01,0.000000000000000000e+00
9.503292670166189060e-01,7.707625319200908098e-01,4.553034867864675928e-01,1.000000000000000000e+00
7.846837454732134010e-01,9.340986598037526178e-02,7.040758755873168795e-01,1.000000000000000000e+00
5.374701754269592957e-01,1.951107972448864469e-01,1.114968910187954521e-01,1.000000000000000000e+00
1.576606467817095458e-01,2.256232133255081651e-01,1.381553181411927511e-01,1.000000000000000000e+00
1.358534998418593487e-01,9.802678448262680533e-01,9.653428992253988428e-01,0.000000000000000000e+00
3.848995508368358021e-01,7.332816441478343661e-01,6.091893944493141921e-01,0.000000000000000000e+00
5.609131194034093770e-01,4.416867793396426212e-01,7.575608145150131145e-01,0.000000000000000000e+00
1.084347241005404472e-01,1.818506855960684288e-01,2.051906479190501731e-02,0.000000000000000000e+00
1.019701094759319915e-01,4.143935031520519230e-01,7.136236226469196975e-01,1.000000000000000000e+00
5.385509774831490626e-01,1.799335134165169769e-01,7.138618359844739469e-01,1.000000000000000000e+00
9.962749388105263115e-03,8.917882562136093538e-01,4.681876729731183628e-01,0.000000000000000000e+00
7.324384730784628816e-01,1.951791031908450824e-01,8.896996735111524224e-01,0.000000000000000000e+00
1.344916546407349811e-01,4.129916579124908171e-01,4.463729225601075212e-01,0.000000000000000000e+00
1.466472391145756671e-01,8.077785099424570348e-01,7.110179501931791490e-01,0.000000000000000000e+00
9.110737724472333099e-01,5.739231155140323004e-02,2.644184268501130752e-01,1.000000000000000000e+00
2.721835475771849922e-02,7.854428351486518745e-01,9.696680481414988728e-01,1.000000000000000000e+00
4.731532009923824500e-01,7.425546379837414390e-01,2.526971342832133871e-01,1.000000000000000000e+00
3.292335233921810378e-01,9.141940865524136317e-01,8.658742501431225813e-01,1.000000000000000000e+00
6.081209668502932653e-01,4.232975027099951104e-01,7.692594456349864940e-01,0.000000000000000000e+00
3.104509785874669525e-01,3.254311419394574356e-01,9.660179318499851897e-01,0.000000000000000000e+00
3.873613746792737844e-01,8.443717628182245694e-01,7.051574050296688378e-01,0.000000000000000000e+00
6.097017560546381665e-01,6.206227580196370663e-01,3.729937140240900950e-01,1.000000000000000000e+00
8.169858982327194985e-01,4.131558601819491638e-01,5.070915496572175885e-01,1.000000000000000000e+00
2.527482409434784749e-01,3.016686290450757424e-01,1.756658831053408143e-01,1.000000000000000000e+00
5.213694166308412425e-01,1.699218378123793505e-01,4.157721634903465135e-01,1.000000000000000000e+00
1.057641913297505676e-01,5.217706275378009018e-01,3.389830794924393320e-01,0.000000000000000000e+00
6.684222834178672468e-01,4.858596172869219521e-01,4.544838482959683290e-01,1.000000000000000000e+00
3.921334488413166230e-01,8.427428323402926802e-01,8.902037785105407774e-01,0.000000000000000000e+00
3.388105298329248116e-01,4.903130651159033349e-01,4.351559514720640953e-01,0.000000000000000000e+00
3.004177351768804183e-01,1.551208702338235934e-02,3.115937276675053713e-01,1.000000000000000000e+00
2.132258186472262285e-01,7.931234315016612024e-01,4.547846581784673603e-01,1.000000000000000000e+00
8.619551802944528385e-01,7.842909601997908320e-01,1.207227604321384762e-01,1.000000000000000000e+00
3.745241793669226160e-01,1.260510639189051929e-01,8.978310707498964316e-01,0.000000000000000000e+00
9.090594500312404458e-01,1.521882354978087992e-02,3.401925727521218912e-01,1.000000000000000000e+00
5.174570231949547905e-01,8.551035432190942087e-01,6.461124975968209894e-01,1.000000000000000000e+00
6.146504900582399067e-01,9.442931309143705043e-01,9.857474473242244795e-02,1.000000000000000000e+00
2.798790688492853729e-01,3.524458460815298455e-01,5.317762801772345505e-01,1.000000000000000000e+00
1.638575504533115179e-01,1.074979592840312748e-01,4.779135125831005526e-01,0.000000000000000000e+00
9.309837886053132783e-01,6.033340267905081822e-01,7.670735651681542810e-01,1.000000000000000000e+00
7.942267339570526774e-01,8.493014488431801512e-01,8.374800581006335287e-01,0.000000000000000000e+00
7.468967000824227043e-01,7.540125049191185314e-01,3.510481409385901586e-02,1.000000000000000000e+00
6.413253811955889061e-01,5.145976049208222936e-01,5.859971882702148527e-01,0.000000000000000000e+00
2.582949166089965054e-01,4.707920695124824251e-01,6.378681458183502739e-01,0.000000000000000000e+00
4.073609284628516569e-01,3.219930738551614047e-01,2.534779557034659847e-01,1.000000000000000000e+00
6.194993902953449538e-02,3.110856335956154739e-01,7.854051075893296874e-01,0.000000000000000000e+00
6.809770006418205401e-01,5.192496490520307484e-01,9.448564651277968629e-02,0.000000000000000000e+00
7.606595665514394033e-01,4.145873797602495081e-02,3.040599173047249248e-01,0.000000000000000000e+00
4.136885229105302653e-02,3.817484339088569323e-01,5.188710796689440796e-01,1.000000000000000000e+00
7.663501154640384172e-02,8.155989131620846599e-01,7.407402111900412978e-01,1.000000000000000000e+00
7.427445119273674567e-01,9.103594167239170698e-02,4.074900557312233218e-02,0.000000000000000000e+00
4.381359813079411802e-01,6.647012868454590384e-01,8.036745305474957135e-02,0.000000000000000000e+00
9.105368208503044070e-01,8.370318143209802830e-01,1.533578424448078792e-01,0.000000000000000000e+00
3.091591786077528825e-01,4.441376893048832875e-01,6.798509906269865066e-01,1.000000000000000000e+00
5.397412350516133106e-01,3.101228460676269671e-01,9.805435270308706652e-01,1.000000000000000000e+00
8.492306551107616786e-01,1.545334252430977662e-01,2.044261144218232351e-01,1.000000000000000000e+00
8.478576393774265307e-01,1.661903280561306540e-01,5.757633060898657007e-01,1.000000000000000000e+00
7.398702122466257469e-01,2.409025465951797340e-01,6.269271701072062219e-01,1.000000000000000000e+00
6.623596402851359422e-01,1.415939513759160162e-01,2.454827068259928247e-01,1.000000000000000000e+00
9.486780103588459134e-01,8.645026977985306171e-01,2.197236579316340643e-01,0.000000000000000000e+00
3.333128195829088147e-01,1.492409510379877347e-02,8.538994425152787171e-01,1.000000000000000000e+00
7.846936004748239490e-01,9.411030459784445190e-01,5.933751081353957346e-01,1.000000000000000000e+00
8.110198490608370170e-01,6.210614734533843606e-01,5.495047840372873083e-01,1.000000000000000000e+00
8.167181252772670597e-02,3.542918711836220425e-01,2.678823596768832305e-01,1.000000000000000000e+00
3.457996785923944660e-01,5.931207358746459768e-01,9.217162394742528519e-02,1.000000000000000000e+00
3.771291546038143538e-01,9.515292092563756299e-01,1.528522349823960846e-01,1.000000000000000000e+00
5.705497807714741132e-01,1.947252028464121487e-01,3.880577788487906687e-01,1.000000000000000000e+00
8.141314942633093299e-02,1.483896682891483465e-02,5.314553506939260208e-01,0.000000000000000000e+00
2.033269743900231186e-01,8.833145108853993621e-01,6.021455684672560871e-01,0.000000000000000000e+00
4.839442906483844009e-01,6.808168799249764147e-01,9.701701282386998582e-02,0.000000000000000000e+00
8.610001870411787550e-01,4.845131604349517396e-02,5.464464306945311378e-01,1.000000000000000000e+00
6.837940214628567270e-01,5.873161345612671891e-01,7.768551807302137568e-02,0.000000000000000000e+00
9.099942165770048552e-01,5.139104961116285342e-01,1.155631158492534949e-01,0.000000000000000000e+00
9.044749375276356362e-01,3.520762941110517907e-01,3.757886397704747194e-01,0.000000000000000000e+00
7.308726426146955335e-01,7.341350123778093151e-01,4.264670448909857470e-02,0.000000000000000000e+00
1.811331371378314126e-01,7.409620714939697539e-01,2.740756147158984746e-01,0.000000000000000000e+00
1.790730702242161465e-01,7.140044655295342269e-01,4.873836738141621439e-01,0.000000000000000000e+00
1.359318054185587599e-02,3.358297250736944628e-01,2.236731114284143951e-01,0.000000000000000000e+00
9.521235464136322824e-01,8.951566307838095815e-01,7.899043169282914389e-01,1.000000000000000000e+00
5.447961423432645667e-01,5.323993432768455714e-01,2.018294185962641318e-01,0.000000000000000000e+00
3.372225231794048206e-01,2.692599570014637678e-01,7.052884609494748380e-01,1.000000000000000000e+00
6.585781760931878059e-01,8.107123011827528369e-01,3.063660129042797831e-01,1.000000000000000000e+00
4.721138812528361539e-01,4.684273105036179663e-01,5.399419515406600478e-01,1.000000000000000000e+00
6.867956003768456164e-01,9.288673391233368548e-01,3.645915321133152975e-02,0.000000000000000000e+00
1.736294372800022412e-01,2.909650252026829698e-01,7.524402848214155615e-01,1.000000000000000000e+00
4.323016954843728055e-02,2.506057219179823603e-01,2.512022835949531130e-01,0.000000000000000000e+00
5.061850918857836445e-01,6.150923565172383700e-01,1.725687866965751605e-01,0.000000000000000000e+00
1.802015850345520809e-01,3.095357743909401549e-01,5.639050256303158593e-01,1.000000000000000000e+00
